category	file	line	code
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	36	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	83	if (cap == ForgeCapabilities.FLUID_HANDLER) return tank.getCapability().cast();
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	89	containedFluidTooltip(tooltip, isPlayerSneaking, getCapability(ForgeCapabilities.FLUID_HANDLER));
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	41	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	127	if (cap == ForgeCapabilities.FLUID_HANDLER && (side == null || (PumpjackBlock.getFacing(getBlockState()).getAxis() != si
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	207	return containedFluidTooltip(tooltip, isPlayerSneaking, getCapability(ForgeCapabilities.FLUID_HANDLER));
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	75	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/ProcessingPonderScenes.java	607	scene.world().modifyBlockEntity(basin, BasinBlockEntity.class, be -> be.getCapability(ForgeCapabilities.FLUID_HANDLER).i
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	40	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	170	if (cap == ForgeCapabilities.FLUID_HANDLER) {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	172	} else if (cap == ForgeCapabilities.ITEM_HANDLER) {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	67	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	485	if (cap == ForgeCapabilities.FLUID_HANDLER) {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlockEntity.java	48	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlockEntity.java	258	if (cap == ForgeCapabilities.FLUID_HANDLER && side == Direction.DOWN) {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	49	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	320	if (cap == ForgeCapabilities.FLUID_HANDLER) {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/dynamo/DynamoBlockEntity.java	45	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/dynamo/DynamoBlockEntity.java	212	IFluidHandler fluidHandler = basin.getCapability(ForgeCapabilities.FLUID_HANDLER).orElse(null);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/dynamo/DynamoBlockEntity.java	277	IItemHandler availableItems = basin.getCapability(ForgeCapabilities.ITEM_HANDLER).orElse(null);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	46	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	122	LazyOptional<IFluidHandler> cap = be.getCapability(ForgeCapabilities.FLUID_HANDLER, face);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	264	if (cap != ForgeCapabilities.FLUID_HANDLER_ITEM) return LazyOptional.empty();
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	22	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	101	if (cap == ForgeCapabilities.FLUID_HANDLER) return fluidCapability.cast();
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/tool/SprayBottleItem.java	22	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/content/tool/SprayBottleItem.java	76	LazyOptional<IItemHandler> invCap = blockSource.getEntity().getCapability(ForgeCapabilities.ITEM_HANDLER);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ElementTankBlockEntity.java	27	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ElementTankBlockEntity.java	66	if (cap == ForgeCapabilities.FLUID_HANDLER) return tank.getCapability().cast();
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	36	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	138	LazyOptional<IFluidHandler> fluidCap = be.getCapability(ForgeCapabilities.FLUID_HANDLER, face);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	159	InteractionResult result = item.tryEmpty(context.getItemInHand(), (ItemMixtureTank)context.getItemInHand().getCapability
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	176	InteractionResult result = item.tryFill(stack, (ItemMixtureTank)stack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	198	return itemStack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM).map(tanks -> tanks.drain(getCapacity(itemStack), Fl
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	202	itemStack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM).ifPresent(tanks -> tanks.fill(fluidStack, FluidAction.EXEC
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ItemMixtureTank.java	16	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ItemMixtureTank.java	65	if (cap != ForgeCapabilities.FLUID_HANDLER_ITEM) return LazyOptional.empty();
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/PlaceableMixtureTankBlock.java	21	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/PlaceableMixtureTankBlock.java	36	be.getCapability(ForgeCapabilities.FLUID_HANDLER).ifPresent(fluidHandler -> {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/PlaceableMixtureTankBlock.java	58	return be.getCapability(ForgeCapabilities.FLUID_HANDLER).map(fluidHandler -> {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/SimpleMixtureTankBlockEntity.java	25	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/SimpleMixtureTankBlockEntity.java	71	if (cap == ForgeCapabilities.FLUID_HANDLER) {
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/MeasuringCylinderBlockItem.java	37	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/MeasuringCylinderBlockItem.java	55	LazyOptional<IFluidHandlerItem> cap = stack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/TransferFluidC2SPacket.java	17	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/TransferFluidC2SPacket.java	66	LazyOptional<IFluidHandlerItem> cap = stack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlock.java	34	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlock.java	128	return tubeStack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM).orElse(null);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	30	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	52	if (cap == ForgeCapabilities.ITEM_HANDLER) return lazyItemHandler.cast();
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	35	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	75	if (cap == ForgeCapabilities.ITEM_HANDLER) return itemCapability.cast();
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/pollution/PollutingBehaviour.java	15	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/pollution/PollutingBehaviour.java	36	IFluidHandler availableFluids = blockEntity.getCapability(ForgeCapabilities.FLUID_HANDLER).orElse(null);
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/pollution/catalyticconverter/CatalyticConverterBlockEntity.java	24	import net.minecraftforge.common.capabilities.ForgeCapabilities;
ForgeCapabilities	port/wip/petrolpark/mc/destroy/core/pollution/catalyticconverter/CatalyticConverterBlockEntity.java	77	if (cap == ForgeCapabilities.FLUID_HANDLER && side == null || side == getBlockState().getValue(CatalyticConverterBlock.F
LazyOptional	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	37	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	82	public <T> LazyOptional<T> getCapability(Capability<T> cap, Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/logistics/siphon/SiphonBlockEntity.java	98	capability = LazyOptional.of(() -> new SiphonFluidHandler(getPrimaryHandler()));
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/ChunkCrudeOil.java	22	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/ChunkCrudeOil.java	177	private final LazyOptional<ChunkCrudeOil> optional = LazyOptional.of(this::createChunkCrudeOil);
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/ChunkCrudeOil.java	201	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/ChunkCrudeOil.java	206	return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	42	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	110	LazyOptional<ChunkCrudeOil> crudeOilOptional = chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL);
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/pumpjack/PumpjackBlockEntity.java	126	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/seismology/SeismometerItem.java	32	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/oil/seismology/SeismometerItem.java	72	LazyOptional<ChunkCrudeOil> ccoOptional = chunk.getCapability(ChunkCrudeOil.Provider.CHUNK_CRUDE_OIL);
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	41	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	54	public LazyOptional<IItemHandlerModifiable> itemCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	67	itemCapability = LazyOptional.of(() -> inventory);
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/ageing/AgeingBarrelBlockEntity.java	169	public <T> LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	68	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	79	protected LazyOptional<IFluidHandler> allFluidCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	109	allFluidCapability = LazyOptional.of(() -> {
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/centrifuge/CentrifugeBlockEntity.java	484	public <T> LazyOptional<T> getCapability(@Nonnull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlockEntity.java	49	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/cooler/CoolerBlockEntity.java	257	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	50	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	74	protected LazyOptional<IFluidHandler> allFluidCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	101	allFluidCapability = LazyOptional.of(() -> { // For Polluting Behaviour, we need access to all tanks
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/distillation/BubbleCapBlockEntity.java	319	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	49	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	122	LazyOptional<IFluidHandler> cap = be.getCapability(ForgeCapabilities.FLUID_HANDLER, face);
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	263	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	264	if (cap != ForgeCapabilities.FLUID_HANDLER_ITEM) return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/glassblowing/BlowpipeItem.java	265	return LazyOptional.of(() -> this).cast();
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	23	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	29	protected LazyOptional<IFluidHandler> fluidCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	85	LazyOptional<IFluidHandler> oldCap = fluidCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	86	fluidCapability = LazyOptional.of(tank::getPrimaryHandler);
LazyOptional	port/wip/petrolpark/mc/destroy/content/processing/treetap/TreeTapBlockEntity.java	98	public <T> LazyOptional<T> getCapability(@Nonnull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/product/babyblue/PlayerBabyBlueAddictionCapability.java	16	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/product/babyblue/PlayerBabyBlueAddictionCapability.java	55	private final LazyOptional<PlayerBabyBlueAddictionCapability> optional = LazyOptional.of(this::createPlayerBabyBlueAddic
LazyOptional	port/wip/petrolpark/mc/destroy/content/product/babyblue/PlayerBabyBlueAddictionCapability.java	63	public @NotNull <T> LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/content/product/babyblue/PlayerBabyBlueAddictionCapability.java	65	return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/content/tool/SprayBottleItem.java	23	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/content/tool/SprayBottleItem.java	76	LazyOptional<IItemHandler> invCap = blockSource.getEntity().getCapability(ForgeCapabilities.ITEM_HANDLER);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	20	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	53	private final LazyOptional<EntityChemicalPoisonCapability> optional = LazyOptional.of(this::createEntityChemicalPoison);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	75	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/EntityChemicalPoisonCapability.java	77	return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/mobeffect/ChemicalPoisonMobEffect.java	20	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/mobeffect/ChemicalPoisonMobEffect.java	46	LazyOptional<EntityChemicalPoisonCapability> cap = getCap(livingEntity);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/hazard/mobeffect/ChemicalPoisonMobEffect.java	59	private static LazyOptional<EntityChemicalPoisonCapability> getCap(LivingEntity livingEntity) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/novelcompounds/PlayerNovelCompoundsSynthesizedCapability.java	23	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/novelcompounds/PlayerNovelCompoundsSynthesizedCapability.java	45	private final LazyOptional<PlayerNovelCompoundsSynthesizedCapability> optional = LazyOptional.of(this::createPlayerNovel
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/novelcompounds/PlayerNovelCompoundsSynthesizedCapability.java	69	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/novelcompounds/PlayerNovelCompoundsSynthesizedCapability.java	71	return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ElementTankBlockEntity.java	28	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ElementTankBlockEntity.java	65	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	37	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/IMixtureStorageItem.java	138	LazyOptional<IFluidHandler> fluidCap = be.getCapability(ForgeCapabilities.FLUID_HANDLER, face);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ItemMixtureTank.java	18	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ItemMixtureTank.java	64	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ItemMixtureTank.java	65	if (cap != ForgeCapabilities.FLUID_HANDLER_ITEM) return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/ItemMixtureTank.java	66	return LazyOptional.of(() -> this).cast();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/SimpleMixtureTankBlockEntity.java	26	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/SimpleMixtureTankBlockEntity.java	70	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/MeasuringCylinderBlockItem.java	38	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/MeasuringCylinderBlockItem.java	55	LazyOptional<IFluidHandlerItem> cap = stack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/TransferFluidC2SPacket.java	18	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/measuringcylinder/TransferFluidC2SPacket.java	66	LazyOptional<IFluidHandlerItem> cap = stack.getCapability(ForgeCapabilities.FLUID_HANDLER_ITEM);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	31	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	37	private LazyOptional<TestTubeRackInventory> lazyItemHandler;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	42	lazyItemHandler = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	47	lazyItemHandler = LazyOptional.of(() -> inv);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/storage/testtube/TestTubeRackBlockEntity.java	51	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	78	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	115	protected LazyOptional<IFluidHandler> fluidCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	119	protected LazyOptional<IItemHandler> itemCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	136	fluidCapability = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	137	itemCapability = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	150	fluidCapability = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	164	itemCapability = LazyOptional.of(() -> inventory);
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	170	fluidCapability = LazyOptional.of(() -> tankBehaviour.getCapability().orElse(null));
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatControllerBlockEntity.java	172	fluidCapability = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatFluidTankBehaviour.java	21	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatFluidTankBehaviour.java	40	capability = LazyOptional.of(() -> new VatFluidHandler(handlers));
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	56	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	73	protected LazyOptional<IFluidHandler> fluidCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	75	protected LazyOptional<IItemHandler> itemCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	106	fluidCapability = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	107	itemCapability = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	124	//fluidCapability = LazyOptional.empty(); // Temporarily set this to an empty optional
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	140	fluidCapability = LazyOptional.of(() -> {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	142	LazyOptional<? extends IFluidHandler> inputCap = inputBehaviour.getCapability();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	144	LazyOptional<? extends IFluidHandler> liquidOutputCap = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	145	LazyOptional<? extends IFluidHandler> gasOutputCap = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	148	liquidOutputCap = LazyOptional.of(() -> vatController.getLiquidTank());
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	149	gasOutputCap = LazyOptional.of(() -> vatController.getGasTank());
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	161	itemCapability = LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	272	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
LazyOptional	port/wip/petrolpark/mc/destroy/core/chemistry/vat/VatSideBlockEntity.java	273	if (side != direction) return LazyOptional.empty();
LazyOptional	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	36	import net.minecraftforge.common.util.LazyOptional;
LazyOptional	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	42	public LazyOptional<IItemHandler> itemCapability;
LazyOptional	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	67	itemCapability = LazyOptional.of(() -> inv);
LazyOptional	port/wip/petrolpark/mc/destroy/core/explosion/mixedexplosive/SimpleDyeableNameableMixedExplosiveBlockEntity.java	74	public <T> @NotNull LazyOptional<T> getCapability(@NotNull Capability<T> cap, @Nullable Direction side) {
